SRG,MCP,Version
func_110227_p,setEatingHaystack,Release 1.6.4
func_110228_bR,isAdultHorse,Release 1.6.4
func_110231_cz,makeHorseRearWithSound,Release 1.6.4
func_110233_w,getHorseWatchableBoolean,Release 1.6.4
func_110234_j,setHorseTamed,Release 1.6.4
func_110235_q,setHorseVariant,Release 1.6.4
func_110238_s,setTemper,Release 1.6.4
func_110240_a,dropItemsInChest,Release 1.6.4
func_110243_cf,getHasReproduced,Release 1.6.4
func_110244_cA,dropChestItems,Release 1.6.4
func_110246_bZ,isHorseJumping,Release 1.6.4
func_110247_cG,setHorseTexturePaths,Release 1.6.4
func_110248_bS,isTame,Release 1.6.4
func_110249_cI,openHorseMouth,Release 1.6.4
func_110250_a,getClosestHorse,Release 1.6.4
func_110251_o,setHorseSaddled,Release 1.6.4
func_110252_cg,getTemper,Release 1.6.4
func_110254_bY,getHorseSize,Release 1.6.4
func_110255_k,setHorseJumping,Release 1.6.4
func_110257_ck,isHorseSaddled,Release 1.6.4
func_110258_o,getGrassEatingAmount,Release 1.6.4
func_110260_d,getHorseArmorIndex,Release 1.6.4
func_110261_ca,isChested,Release 1.6.4
func_110262_ch,prepareChunkForSpawn,Release 1.6.4
func_110263_g,setTamedBy,Release 1.6.4
func_110264_co,getHorseTexture,Release 1.6.4
func_110265_bP,getHorseType,Release 1.6.4
func_110298_a,displayGUIHorse,Release 1.6.4
func_110299_g,getLocationCape,Release 1.6.4
func_1103_a,onCraftMatrixChanged,Release 1.6.4
func_110300_d,getSkinUrl,Release 1.6.4
func_110301_a,getDownloadImage,Release 1.6.4
func_110302_j,setupCustomSkin,Release 1.6.4
func_110303_q,getLocationCape,Release 1.6.4
func_110304_a,getDownloadImageSkin,Release 1.6.4
func_110305_h,getLocationSkull,Release 1.6.4
func_110306_p,getLocationSkin,Release 1.6.4
func_110307_b,getDownloadImageCape,Release 1.6.4
func_110308_e,getCapeUrl,Release 1.6.4
func_110309_l,getTextureSkin,Release 1.6.4
func_110310_o,getTextureCape,Release 1.6.4
func_110311_f,getLocationSkin,Release 1.6.4
func_110317_t,isRidingHorse,Release 1.6.4
func_110319_bJ,getHorseJumpPower,Release 1.6.4
func_1104_a,onContainerClosed,Release 1.6.4
func_110427_g,getBeaconGuiTextures,Release 1.6.4
func_110430_a,setEntityActionState,Release 1.6.4
func_110431_a,getLaunchedVersion,Release 1.6.4
func_110432_I,getSession,Release 1.6.4
func_110434_K,getTextureManager,Release 1.6.4
func_110435_P,addDefaultResourcePack,Release 1.6.4
func_110436_a,refreshResources,Release 1.6.4
func_110437_J,getProxy,Release 1.6.4
func_110438_M,getResourcePackRepository,Release 1.6.4
func_110439_b,readImage,Release 1.6.4
func_110441_Q,updateDisplayMode,Release 1.6.4
func_110442_L,getResourceManager,Release 1.6.4
func_110454_ao,getServerProxy,Release 1.6.4
func_110457_b,getSoundUrl,Release 1.6.4
func_110458_a,getSoundName,Release 1.6.4
func_110461_a,getPackDescription,Release 1.6.4
func_110462_b,getPackFormat,Release 1.6.4
func_110468_c,getFrameIndex,Release 1.6.4
func_110469_d,getFrameTime,Release 1.6.4
func_110470_b,frameHasTime,Release 1.6.4
func_110471_a,getFrameHeight,Release 1.6.4
func_110472_a,getFrameTimeSingle,Release 1.6.4
func_110473_c,getFrameCount,Release 1.6.4
func_110474_b,getFrameWidth,Release 1.6.4
func_110479_a,getTextureBlur,Release 1.6.4
func_110480_b,getTextureClamp,Release 1.6.4
func_110483_a,getSectionName,Release 1.6.4
func_110492_a,parseAnimationFrame,Release 1.6.4
func_110495_a,hasNoTime,Release 1.6.4
func_110496_c,getFrameIndex,Release 1.6.4
func_110497_b,getFrameTime,Release 1.6.4
func_1105_values,func_1105_values,Alpha 1.2.6
func_110503_a,parseMetadataSection,Release 1.6.4
func_110504_a,registerMetadataSectionType,Release 1.6.4
func_110505_a,getGson,Release 1.6.4
func_110514_c,getResourcePack,Release 1.6.4
func_110515_d,getResourcePackName,Release 1.6.4
func_110516_a,updateResourcePack,Release 1.6.4
func_110517_b,closeResourcePack,Release 1.6.4
func_110518_a,bindTexturePackIcon,Release 1.6.4
func_110519_e,getTexturePackDescription,Release 1.6.4
func_110526_a,getMetadata,Release 1.6.4
func_110527_b,getInputStream,Release 1.6.4
func_110528_c,hasMetadata,Release 1.6.4
func_110536_a,getResource,Release 1.6.4
func_110537_b,getLocationMcmeta,Release 1.6.4
func_110538_a,addResourcePack,Release 1.6.4
func_110541_a,reloadResources,Release 1.6.4
func_110542_a,registerReloadListener,Release 1.6.4
func_110543_a,clearResources,Release 1.6.4
func_110544_b,notifyReloadListeners,Release 1.6.4
func_110545_a,reloadResourcePack,Release 1.6.4
func_110549_a,onResourceManagerReload,Release 1.6.4
func_110550_d,tick,Release 1.6.4
func_110551_a,loadTexture,Release 1.6.4
func_110552_b,getGlTextureId,Release 1.6.4
func_110554_a,getImageUrl,Release 1.6.4
func_110555_b,getImageBuffer,Release 1.6.4
func_110556_a,getBufferedImage,Release 1.6.4
func_110557_a,isTextureUploaded,Release 1.6.4
func_110564_a,updateDynamicTexture,Release 1.6.4
func_110565_c,getTextureData,Release 1.6.4
func_110569_e,initMissingImage,Release 1.6.4
func_110571_b,loadTextureAtlas,Release 1.6.4
func_110572_b,getAtlasSprite,Release 1.6.4
func_110573_f,registerIcons,Release 1.6.4
func_110577_a,bindTexture,Release 1.6.4
func_110578_a,getDynamicTextureLocation,Release 1.6.4
func_110579_a,loadTexture,Release 1.6.4
func_110580_a,loadTickableTexture,Release 1.6.4
func_110581_b,getTexture,Release 1.6.4
func_110586_a,getPackImage,Release 1.6.4
func_110587_b,getResourceDomains,Release 1.6.4
func_110589_b,resourceExists,Release 1.6.4
func_110590_a,getInputStream,Release 1.6.4
func_110591_a,getInputStreamByName,Release 1.6.4
func_110592_c,locationToName,Release 1.6.4
func_110593_b,hasResourceName,Release 1.6.4
func_110594_c,logNameNotLowercase,Release 1.6.4
func_110595_a,getRelativeName,Release 1.6.4
func_110596_a,readMetadata,Release 1.6.4
func_110599_c,getResourcePackZipFile,Release 1.6.4
func_1106_a,sin,Release 1.6.4
func_110603_a,readAssetsDir,Release 1.6.4
func_110604_a,addResourceFile,Release 1.6.4
func_110605_c,getResourceStream,Release 1.6.4
func_110609_b,getRepositoryEntriesAll,Release 1.6.4
func_110610_d,getResourcePackName,Release 1.6.4
func_110611_a,updateRepositoryEntriesAll,Release 1.6.4
func_110612_e,getDirResourcepacks,Release 1.6.4
func_110613_c,getRepositoryEntries,Release 1.6.4
func_110614_g,getResourcePackFiles,Release 1.6.4
func_110615_a,setRepositoryEntries,Release 1.6.4
func_110616_f,fixDirResourcepacks,Release 1.6.4
func_110623_a,getResourcePath,Release 1.6.4
func_110624_b,getResourceDomain,Release 1.6.4
func_110628_a,bindTexture,Release 1.6.4
func_110647_a,getOSType,Release 1.6.4
func_1107_a,abs_max,Release 1.6.4
func_110746_b,getLocationTensionFactor,Release 1.6.4
func_110750_I,getTensionFactorForBlock,Release 1.6.4
func_110775_a,getEntityTexture,Release 1.6.4
func_110776_a,bindTexture,Release 1.6.4
func_110777_b,bindEntityTexture,Release 1.6.4
func_110779_a,getArrowTextures,Release 1.6.4
func_110781_a,getBoatTextures,Release 1.6.4
func_110783_a,getFallingSandTextures,Release 1.6.4
func_110784_a,getExperienceOrbTextures,Release 1.6.4
func_110786_a,getEnderCrystalTextures,Release 1.6.4
func_110790_a,getFireballTextures,Release 1.6.4
func_1108_b,floor_double,Release 1.6.4
func_110800_a,getLeashKnotTextures,Release 1.6.4
func_110803_a,getMinecartTextures,Release 1.6.4
func_110829_a,getCreeperTextures,Release 1.6.4
func_110832_a,getCowTextures,Release 1.6.4
func_110834_a,getBatTextures,Release 1.6.4
func_110836_a,getBlazeTextures,Release 1.6.4
func_110838_a,getEndermanTextures,Release 1.6.4
func_110841_a,getEnderDragonTextures,Release 1.6.4
func_110870_a,getZombieTextures,Release 1.6.4
func_110872_a,getMagmaCubeTextures,Release 1.6.4
func_110879_a,getMooshroomTextures,Release 1.6.4
func_110881_b,getSilverfishTextures,Release 1.6.4
func_110886_a,getPigTextures,Release 1.6.4
func_110889_a,getSpiderTextures,Release 1.6.4
func_110892_a,getCaveSpiderTextures,Release 1.6.4
func_110894_a,getSnowManTextures,Release 1.6.4
func_110896_a,getSlimeTextures,Release 1.6.4
func_110898_a,getIronGolemTextures,Release 1.6.4
func_1109_a,sqrt_double,Release 1.6.4
func_110900_a,getSquidTextures,Release 1.6.4
func_110909_a,getWitchTextures,Release 1.6.4
func_110919_a,getChickenTextures,Release 1.6.4
func_110934_a,addSprite,Release 1.6.4
func_110935_a,getCurrentWidth,Release 1.6.4
func_110936_b,getCurrentHeight,Release 1.6.4
func_110965_a,getFrameTextureData,Release 1.6.4
func_110966_b,setIconWidth,Release 1.6.4
func_110967_i,getOriginY,Release 1.6.4
func_110968_a,setFramesTextureData,Release 1.6.4
func_110969_c,setIconHeight,Release 1.6.4
func_110970_k,getFrameCount,Release 1.6.4
func_110971_a,initSprite,Release 1.6.4
func_110985_a,updateAnaglyph,Release 1.6.4
func_110986_a,readImageData,Release 1.6.4
func_110987_a,uploadTextureImage,Release 1.6.4
func_110988_a,uploadTexture,Release 1.6.4
func_110989_a,uploadTextureImageAllocate,Release 1.6.4
func_110990_a,copyToBuffer,Release 1.6.4
func_110991_a,allocateTexture,Release 1.6.4
func_110992_b,setTextureBlurred,Release 1.6.4
func_110993_a,uploadTextureImageSubImpl,Release 1.6.4
func_110994_a,copyToBufferPos,Release 1.6.4
func_110995_a,uploadTextureImageSub,Release 1.6.4
func_110996_a,glGenTextures,Release 1.6.4
func_110997_a,setTextureClamped,Release 1.6.4
func_110998_a,uploadTextureSub,Release 1.6.4
func_1110_d,floor_float,Release 1.6.4
func_111022_d,setTextureName,Release 1.6.4
func_111023_E,getTextureName,Release 1.6.4
func_111048_c,getSideIcon,Release 1.6.4
func_111049_d,getEndIcon,Release 1.6.4
func_111055_a,serializeComponent,Release 1.6.4
func_111056_a,deserializeComponent,Release 1.6.4
func_111057_b,serializeComponentChildren,Release 1.6.4
func_111058_b,isBold,Release 1.6.4
func_111059_a,setColor,Release 1.6.4
func_111060_a,appendFormattingToString,Release 1.6.4
func_111061_d,setObfuscated,Release 1.6.4
func_111062_i,toJson,Release 1.6.4
func_111063_b,setItalic,Release 1.6.4
func_111064_c,isItalic,Release 1.6.4
func_111065_a,getColor,Release 1.6.4
func_111066_d,createFromText,Release 1.6.4
func_111067_d,isUnderline,Release 1.6.4
func_111068_a,toStringWithFormatting,Release 1.6.4
func_111069_h,getSubComponents,Release 1.6.4
func_111070_a,toStringWithDefaultFormatting,Release 1.6.4
func_111071_a,setBold,Release 1.6.4
func_111072_b,addKey,Release 1.6.4
func_111073_a,appendComponent,Release 1.6.4
func_111074_g,getTranslationKey,Release 1.6.4
func_111075_f,getText,Release 1.6.4
func_111076_e,isObfuscated,Release 1.6.4
func_111077_e,createFromTranslationKey,Release 1.6.4
func_111078_c,createFromJson,Release 1.6.4
func_111079_a,addText,Release 1.6.4
func_111080_a,addFormatted,Release 1.6.4
func_111081_c,setUnderline,Release 1.6.4
func_111082_b,createFromTranslationWithSubstitutions,Release 1.6.4
func_1111_a,bucketInt,Release 1.6.4
func_111108_a,getAttributeUnlocalizedName,Release 1.6.4
func_111109_a,clampValue,Release 1.6.4
func_111110_b,getDefaultValue,Release 1.6.4
func_111111_c,getShouldWatch,Release 1.6.4
func_111112_a,setShouldWatch,Release 1.6.4
func_111121_a,applyModifier,Release 1.6.4
func_111124_b,removeModifier,Release 1.6.4
func_111125_b,getBaseValue,Release 1.6.4
func_111126_e,getAttributeValue,Release 1.6.4
func_111127_a,getModifier,Release 1.6.4
func_111128_a,setAttribute,Release 1.6.4
func_111145_d,getWatchableObjectFloat,Release 1.6.4
func_111146_a,getAllAttributes,Release 1.6.4
func_111147_b,applyAttributeModifiers,Release 1.6.4
func_111148_a,removeAttributeModifiers,Release 1.6.4
func_111151_a,getAttributeInstance,Release 1.6.4
func_111152_a,getAttributeInstanceByName,Release 1.6.4
func_111164_d,getAmount,Release 1.6.4
func_111165_e,isSaved,Release 1.6.4
func_111166_b,getName,Release 1.6.4
func_111167_a,getID,Release 1.6.4
func_111168_a,setSaved,Release 1.6.4
func_111169_c,getOperation,Release 1.6.4
func_111175_f,getTargetDistance,Release 1.6.4
func_111185_a,applyAttributesModifiersToEntity,Release 1.6.4
func_111187_a,removeAttributesModifiersFromEntity,Release 1.6.4
func_111191_d,getChunkWatcherList,Release 1.6.4
func_111194_a,processChunk,Release 1.6.4
func_111196_a,increaseInhabitedTime,Release 1.6.4
func_1112_e,abs,Release 1.6.4
func_111205_h,getItemAttributeModifiers,Release 1.6.4
func_111206_d,setTextureName,Release 1.6.4
func_111207_a,itemInteractionForEntity,Release 1.6.4
func_111208_A,getIconString,Release 1.6.4
func_111269_d,getPathSearchRange,Release 1.6.4
func_111271_a,getUnicodePageLocation,Release 1.6.4
func_111272_d,readFontTexture,Release 1.6.4
func_111283_C,getAttributeModifiers,Release 1.6.4
func_111285_a,getUsername,Release 1.6.4
func_111286_b,getSessionID,Release 1.6.4
func_1113_c,sqrt_float,Release 1.6.4
func_1114_b,cos,Release 1.6.4
func_1115_a,setTexturePosition,Release 1.6.4
func_1116_a,getRandomSound,Release 1.6.4
func_1117_a,addSound,Release 1.6.4
func_1118_a,getRandomSoundFromSoundPool,Release 1.6.4
func_1119_a,craft,Alpha 1.2.6
func_1120_a,getInstance,Release 1.6.4
func_1121_a,addRecipe,Release 1.2.5
func_1122_a,addRecipes,Release 1.6.4
func_1123_d,createDirectFloatBuffer,Release 1.6.4
func_1124_a,generateDisplayLists,Release 1.6.4
func_1125_c,createDirectIntBuffer,Release 1.6.4
func_1126_a,deleteTexturesAndDisplayLists,Release 1.6.4
func_1127_b,createDirectByteBuffer,Release 1.6.4
func_1128_a,generateTextureNames,Release 1.4.7
func_1129_a,addToPath,Release 1.6.4
func_1130_a,createEntityPathTo,Release 1.6.4
func_1131_a,createEntityPathTo,Release 1.6.4
func_1132_a,getVerticalOffset,Release 1.6.4
func_1133_b,findPathOptions,Release 1.6.4
func_1134_a,createEntityPath,Release 1.6.4
func_1135_a,getSafePoint,Release 1.6.4
func_1136_a,openPoint,Release 1.6.4
func_1137_a,createEntityPathTo,Release 1.6.4
func_1138_a,readCompressed,Release 1.6.4
func_1139_a,write,Release 1.6.4
func_1140_a,func_1140_a,Alpha 1.2.6
func_1141_a,read,Release 1.6.4
func_1142_a,func_1142_a,Alpha 1.2.6
func_1143_a,writeCompressed,Release 1.6.4
func_1144_c,getPitch,Release 1.6.4
func_1145_d,getStepSound,Release 1.6.4
func_1146_a,getBreakSound,Release 1.6.4
func_1147_b,getVolume,Release 1.6.4
func_1148_a,addRecipes,Release 1.6.4
func_1152_a,isBoxInFrustum,Release 1.6.4
func_1153_b,init,Release 1.6.4
func_1154_a,normalize,Release 1.6.4
func_1155_a,getInstance,Release 1.6.4
func_1156_a,setColorBuffer,Release 1.6.4
func_1157_a,setColorBuffer,Release 1.6.4
func_1158_b,enableStandardItemLighting,Release 1.6.4
func_1159_a,disableStandardItemLighting,Release 1.6.4
func_1160_c,copy,Release 1.6.4
func_1161_b,getBoundingBoxFromPool,Release 1.2.5
func_1162_c,calculateZOffset,Release 1.6.4
func_1163_a,calculateXOffset,Release 1.6.4
func_1164_b,getAverageEdgeLength,Release 1.6.4
func_1165_c,setBounds,Release 1.6.4
func_1166_c,getOffsetBoundingBox,Release 1.6.4
func_1167_a,isVecInYZ,Release 1.6.4
func_1168_a,getBoundingBox,Release 1.6.4
func_1169_a,calculateIntercept,Release 1.6.4
func_1170_a,addCoord,Release 1.6.4
func_1171_b,setBB,Release 1.6.4
func_1172_b,calculateYOffset,Release 1.6.4
func_1174_d,offset,Release 1.6.4
func_1175_b,isVecInXZ,Release 1.6.4
func_1176_c,isVecInXY,Release 1.6.4
func_1177_b,expand,Release 1.6.4
func_1178_a,intersectsWith,Release 1.6.4
func_1179_a,isAssigned,Release 1.6.4
func_1180_a,distanceTo,Release 1.6.4
func_1182_a,matchRecipe,Alpha 1.2.6
func_1183_b,createResult,Alpha 1.2.6
func_1184_a,getRecipeSize,Release 1.6.4
func_1185_a,matches,Alpha 1.2.6
func_1186_a,addBlockDestroyEffects,Release 1.6.4
func_1187_b,renderLitParticles,Release 1.6.4
func_1188_a,clearEffects,Release 1.6.4
func_1189_a,renderParticles,Release 1.6.4
func_1190_b,getStatistics,Release 1.6.4
func_1191_a,addBlockHitEffects,Release 1.6.4
func_1192_a,addEffect,Release 1.6.4
func_1193_a,updateEffects,Release 1.6.4
func_1194_f,markDirty,Release 1.6.4
func_1195_b,setDontDraw,Release 1.6.4
func_1196_e,skipAllRenderPasses,Release 1.6.4
func_1197_a,setPosition,Release 1.6.4
func_1198_a,updateRenderer,Release 1.6.4
func_1199_a,updateInFrustum,Release 1.6.4
func_1200_a,getGLCallListForPass,Release 1.6.4
func_1201_d,callOcclusionQueryList,Release 1.6.4
func_1202_a,distanceToEntitySquared,Release 1.6.4
func_1203_g,setupGLTranslation,Release 1.6.4
func_1204_c,stopRendering,Release 1.6.4
func_1205_a,getPosition,Release 1.0.0
func_1206_a,incrementPathIndex,Release 1.6.4
func_1207_b,isFinished,Release 1.6.4
func_1208_b,closeMinecraft,Release 1.4.7
func_1209_a,loadResource,Release 1.4.7
func_1210_a,reloadResources,Release 1.4.7
func_1211_a,downloadAndInstallResource,Release 1.4.7
func_1212_a,downloadResource,Release 1.4.7
func_1213_a,checkARBOcclusion,Release 1.6.4
func_1214_n,renderBlockStairs,Release 1.6.4
func_1216_f,renderBlockMinecartTrack,Release 1.6.4
func_1217_b,renderFaceYPos,Release 1.6.4
func_1218_o,renderBlockDoor,Release 1.6.4
func_1219_a,renderItemIn3d,Release 1.6.4
func_1220_c,renderFaceZNeg,Release 1.6.4
func_1221_g,renderBlockLadder,Release 1.6.4
func_1222_j,renderBlockFluids,Release 1.6.4
func_1223_a,renderBlockUsingTexture,Release 1.6.4
func_1224_a,getFluidHeight,Release 1.6.4
func_12243_a,createExplosion,Release 1.6.4
func_12244_a,newExplosion,Release 1.6.4
func_12245_a,handleExplosion,Release 1.6.4
func_12246_a,getEntityByID,Release 1.6.4
func_12247_b,doExplosionB,Release 1.6.4
func_12248_a,doExplosionA,Release 1.6.4
func_1225_d,renderFaceZPos,Release 1.6.4
func_1226_h,renderCrossedSquares,Release 1.6.4
func_1227_a,renderBlockAsItem,Release 1.6.4
func_1228_k,renderStandardBlock,Release 1.6.4
func_1229_c,renderBlockLever,Release 1.6.4
func_1230_b,renderBlockCactusImpl,Release 1.6.4
func_1231_e,renderFaceXNeg,Release 1.6.4
func_1232_i,renderBlockStem,Release 1.6.4
func_1233_l,renderBlockCactus,Release 1.6.4
func_1234_a,renderBlockByRenderType,Release 1.6.4
func_1235_d,renderBlockFire,Release 1.6.4
func_1236_f,renderFaceXPos,Release 1.6.4
func_1237_a,renderTorchAtAngle,Release 1.6.4
func_1238_a,func_1238_a,Beta 1.2_02
func_1239_a,drawCrossedSquares,Release 1.6.4
func_1240_m,renderBlockFence,Beta 1.7.3
func_1241_b,renderBlockTorch,Release 1.6.4
func_1242_e,renderBlockRedstoneWire,Release 1.6.4
func_1243_a,renderBlockFallingSand,Release 1.2.5
func_1244_a,renderFaceYNeg,Release 1.6.4
func_1245_b,renderBlockCropsImpl,Release 1.6.4
func_1246_b,crossProduct,Release 1.6.4
func_1247_a,getIntermediateWithXValue,Release 1.6.4
func_1248_b,createVector,Release 1.2.5
func_1249_b,rotateAroundY,Release 1.6.4
func_1250_b,getIntermediateWithYValue,Release 1.6.4
func_1251_c,distanceTo,Release 1.6.4
func_1252_b,normalize,Release 1.6.4
func_1253_c,lengthVector,Release 1.6.4
func_1254_e,setComponents,Release 1.6.4
