SRG,MCP,Version
func_1097_a,onItemDestroyedByUse,Release 1.2.5
func_1098_a,getStrVsBlock,Release 1.2.5
func_1099_b,canHarvestBlock,Release 1.2.5
func_1100_b,useItemOnEntity,Release 1.2.5
func_1101_b,damageItem,Beta 1.2_02
func_1102_e,copy,Release 1.2.5
func_1103_a,onCraftMatrixChanged,Release 1.2.5
func_1104_a,onCraftGuiClosed,Release 1.2.5
func_1106_a,sin,Release 1.2.5
func_1107_a,abs_max,Release 1.2.5
func_1108_b,floor_double,Release 1.2.5
func_1109_a,sqrt_double,Release 1.2.5
func_1110_d,floor_float,Release 1.2.5
func_1111_a,bucketInt,Release 1.2.5
func_1112_e,abs,Release 1.2.5
func_1113_c,sqrt_float,Release 1.2.5
func_1114_b,cos,Release 1.2.5
func_1115_a,setTexturePosition,Release 1.2.5
func_1116_a,getRandomSound,Release 1.2.5
func_1117_a,addSound,Release 1.2.5
func_1118_a,getRandomSoundFromSoundPool,Release 1.2.5
func_1120_a,getInstance,Release 1.2.5
func_1121_a,addRecipe,Release 1.2.5
func_1122_a,addRecipes,Release 1.2.5
func_1123_d,createDirectFloatBuffer,Release 1.2.5
func_1124_a,generateDisplayLists,Release 1.2.5
func_1125_c,createDirectIntBuffer,Release 1.2.5
func_1126_a,deleteTexturesAndDisplayLists,Release 1.2.5
func_1127_b,createDirectByteBuffer,Release 1.2.5
func_1128_a,generateTextureNames,Release 1.2.5
func_1129_a,addToPath,Release 1.2.5
func_1130_a,createEntityPathTo,Release 1.2.5
func_1131_a,createEntityPathTo,Release 1.2.5
func_1132_a,getVerticalOffset,Release 1.2.5
func_1133_b,findPathOptions,Release 1.2.5
func_1134_a,createEntityPath,Release 1.2.5
func_1135_a,getSafePoint,Release 1.2.5
func_1136_a,openPoint,Release 1.2.5
func_1137_a,createEntityPathTo,Release 1.2.5
func_1138_a,readCompressed,Release 1.2.5
func_1139_a,write,Release 1.2.5
func_1141_a,read,Release 1.2.5
func_1143_a,writeCompressed,Release 1.2.5
func_1144_c,getPitch,Release 1.2.5
func_1145_d,getStepSound,Release 1.2.5
func_1146_a,getBreakSound,Release 1.2.5
func_1147_b,getVolume,Release 1.2.5
func_1148_a,addRecipes,Release 1.2.5
func_1152_a,isBoxInFrustum,Release 1.2.5
func_1153_b,init,Release 1.2.5
func_1154_a,normalize,Release 1.2.5
func_1155_a,getInstance,Release 1.2.5
func_1156_a,setColorBuffer,Release 1.2.5
func_1157_a,setColorBuffer,Release 1.2.5
func_1158_b,enableStandardItemLighting,Release 1.2.5
func_1159_a,disableStandardItemLighting,Release 1.2.5
func_1160_c,copy,Release 1.2.5
func_1161_b,getBoundingBoxFromPool,Release 1.2.5
func_1162_c,calculateZOffset,Release 1.2.5
func_1163_a,calculateXOffset,Release 1.2.5
func_1164_b,getAverageEdgeLength,Release 1.2.5
func_1165_c,setBounds,Release 1.2.5
func_1166_c,getOffsetBoundingBox,Release 1.2.5
func_1167_a,isVecInYZ,Release 1.2.5
func_1168_a,getBoundingBox,Release 1.2.5
func_1169_a,calculateIntercept,Release 1.2.5
func_1170_a,addCoord,Release 1.2.5
func_1171_b,setBB,Release 1.2.5
func_1172_b,calculateYOffset,Release 1.2.5
func_1174_d,offset,Release 1.2.5
func_1175_b,isVecInXZ,Release 1.2.5
func_1176_c,isVecInXY,Release 1.2.5
func_1177_b,expand,Release 1.2.5
func_1178_a,intersectsWith,Release 1.2.5
func_1179_a,isAssigned,Release 1.2.5
func_1180_a,distanceTo,Release 1.2.5
func_1184_a,getRecipeSize,Release 1.2.5
func_1186_a,addBlockDestroyEffects,Release 1.2.5
func_1187_b,func_1187_b,Release 1.0.0
func_1188_a,clearEffects,Release 1.2.5
func_1189_a,renderParticles,Release 1.2.5
func_1190_b,getStatistics,Release 1.2.5
func_1191_a,addBlockHitEffects,Release 1.2.5
func_1192_a,addEffect,Release 1.2.5
func_1193_a,updateEffects,Release 1.2.5
func_1194_f,markDirty,Release 1.2.5
func_1195_b,setDontDraw,Release 1.2.5
func_1196_e,skipAllRenderPasses,Release 1.2.5
func_1197_a,setPosition,Release 1.2.5
func_1198_a,updateRenderer,Release 1.2.5
func_1199_a,updateInFrustum,Release 1.2.5
func_1200_a,getGLCallListForPass,Release 1.2.5
func_1201_d,callOcclusionQueryList,Release 1.2.5
func_1202_a,distanceToEntitySquared,Release 1.2.5
func_1203_g,setupGLTranslation,Release 1.2.5
func_1204_c,stopRendering,Release 1.2.5
func_1205_a,getPosition,Release 1.0.0
func_1206_a,incrementPathIndex,Release 1.2.5
func_1207_b,isFinished,Release 1.2.5
func_1208_b,closeMinecraft,Release 1.2.5
func_1209_a,loadResource,Release 1.2.5
func_1210_a,reloadResources,Release 1.2.5
func_1211_a,downloadAndInstallResource,Release 1.2.5
func_1212_a,downloadResource,Release 1.2.5
func_1213_a,checkARBOcclusion,Release 1.2.5
func_1214_n,renderBlockStairs,Release 1.2.5
func_1216_f,renderBlockMinecartTrack,Release 1.2.5
func_1217_b,renderTopFace,Release 1.2.5
func_1218_o,renderBlockDoor,Release 1.2.5
func_1219_a,renderItemIn3d,Release 1.2.5
func_1220_c,renderEastFace,Release 1.2.5
func_1221_g,renderBlockLadder,Release 1.2.5
func_1222_j,renderBlockFluids,Release 1.2.5
func_1223_a,renderBlockUsingTexture,Release 1.2.5
func_1224_a,getFluidHeight,Release 1.2.5
func_12243_a,createExplosion,Release 1.2.5
func_12244_a,newExplosion,Release 1.2.5
func_12245_a,handleExplosion,Release 1.2.5
func_12246_a,getEntityByID,Release 1.2.5
func_12247_b,doExplosionB,Release 1.2.5
func_12248_a,doExplosionA,Release 1.2.5
func_1225_d,renderWestFace,Release 1.2.5
func_1226_h,renderCrossedSquares,Release 1.2.5
func_1227_a,renderBlockAsItem,Release 1.2.5
func_1228_k,renderStandardBlock,Release 1.2.5
func_1229_c,renderBlockLever,Release 1.2.5
func_1230_b,renderBlockCactusImpl,Release 1.2.5
func_1231_e,renderNorthFace,Release 1.2.5
func_1232_i,renderBlockStem,Release 1.2.5
func_1233_l,renderBlockCactus,Release 1.2.5
func_1234_a,renderBlockByRenderType,Release 1.2.5
func_1235_d,renderBlockFire,Release 1.2.5
func_1236_f,renderSouthFace,Release 1.2.5
func_1237_a,renderTorchAtAngle,Release 1.2.5
func_1239_a,drawCrossedSquares,Release 1.2.5
func_1240_m,renderBlockFence,Beta 1.7.3
func_1241_b,renderBlockTorch,Release 1.2.5
func_1242_e,renderBlockRedstoneWire,Release 1.2.5
func_1243_a,renderBlockFallingSand,Release 1.2.5
func_1244_a,renderBottomFace,Release 1.2.5
func_1245_b,renderBlockCropsImpl,Release 1.2.5
func_1246_b,crossProduct,Release 1.2.5
func_1247_a,getIntermediateWithXValue,Release 1.2.5
func_1248_b,createVector,Release 1.2.5
func_1249_b,rotateAroundY,Release 1.2.5
func_1250_b,getIntermediateWithYValue,Release 1.2.5
func_1251_c,distanceTo,Release 1.2.5
func_1252_b,normalize,Release 1.2.5
func_1253_c,lengthVector,Release 1.2.5
func_1254_e,setComponents,Release 1.2.5
func_1255_d,squareDistanceTo,Release 1.2.5
func_1256_c,getIntermediateWithZValue,Release 1.2.5
func_1257_c,addVector,Release 1.2.5
func_1258_a,rotateAroundX,Release 1.2.5
func_1259_a,initialize,Release 1.2.5
func_1260_a,createVectorHelper,Release 1.2.5
func_1261_d,squareDistanceTo,Release 1.2.5
func_1262_a,subtract,Release 1.2.5
func_1263_a,getWorkingDirectory,Release 1.2.5
func_1264_a,getWorkingDirectory,Release 1.2.5
func_1265_d,render,Release 1.2.5
func_1266_a,setBrightness,Release 1.2.5
func_1267_a,getZone,Release 1.2.5
func_1268_a,render,Release 1.2.5
func_1269_e,getPlatform,Release 1.2.5
func_1270_b,loadLevel,Release 1.2.5
func_1271_a,isRunning,Release 1.2.5
func_1272_b,start,Release 1.2.5
func_1273_c,stop,Release 1.2.5
func_140_a,loadDownloadableImageTexture,Release 1.2.5
func_141_b,doRenderShadowAndFire,Release 1.2.5
func_142_a,renderAABB,Release 1.2.5
func_144_c,renderShadow,Release 1.2.5
func_145_a,renderShadowOnBlock,Release 1.2.5
func_146_a,renderOffsetAABB,Release 1.2.5
func_147_a,doRender,Release 1.2.5
func_148_a,renderEntityOnFire,Release 1.2.5
func_149_b,getWorldFromRenderManager,Release 1.2.5
func_151_a,loadTexture,Release 1.2.5
func_152_a,func_152_a,Release 1.0.0
func_153_a,func_153_a,Release 1.0.0
func_154_a,renderArrow,Release 1.2.5
func_156_a,doRenderFallingSand,Release 1.2.5
func_157_a,renderBoat,Release 1.2.5
func_158_a,func_158_a,Release 1.0.0
func_159_a,func_159_a,Release 1.0.0
func_160_a,func_160_a,Release 1.0.0
func_161_a,renderItemIntoGUI,Release 1.2.5
func_162_a,renderQuad,Release 1.2.5
func_163_a,renderTexturedQuad,Release 1.2.5
func_164_b,renderItemOverlayIntoGUI,Release 1.2.5
func_165_a,doRenderItem,Release 1.2.5
func_166_a,shouldRenderPass,Release 1.2.5
func_167_c,renderSwingProgress,Release 1.2.5
func_170_d,handleRotationFloat,Release 1.2.5
func_171_a,doRenderLiving,Release 1.2.5
func_172_a,getDeathMaxRotation,Release 1.2.5
func_173_a,getColorMultiplier,Release 1.2.5
func_175_a,preRenderScale,Release 1.2.5
func_176_a,setWoolColorAndRender,Release 1.2.5
func_177_a,renderCow,Release 1.2.5
func_178_a,scaleSlime,Release 1.2.5
func_179_a,renderSlimePassModel,Beta 1.7.3
func_180_a,renderSaddledPig,Release 1.2.5
func_181_a,renderChicken,Release 1.2.5
func_182_a,getWingRotation,Release 1.2.5
func_183_a,updateCreeperColorMultiplier,Release 1.2.5
func_184_a,updateCreeperScale,Release 1.2.5
func_185_b,drawFirstPersonHand,Release 1.2.5
func_186_b,renderPlayerScale,Release 1.2.5
func_187_a,setArmorModel,Release 1.2.5
func_188_a,renderPlayer,Release 1.2.5
func_190_a,setSpiderEyeBrightness,Release 1.2.5
func_191_a,setSpiderDeathMaxRotation,Release 1.2.5
func_192_a,onItemUse,Release 1.2.5
func_193_a,onItemRightClick,Release 1.2.5
func_196_a,getIconIndex,Release 1.2.5
func_197_c,getMaxDamage,Release 1.2.5
func_200_b,getItemStackLimit,Release 1.2.5
func_20001_q,getSendQueue,Release 1.2.5
func_20004_a,decrStackSize,Release 1.2.5
func_20005_c,getHasStack,Release 1.2.5
func_20009_a,getItemName,Release 1.2.5
func_20010_a,setIconCoord,Release 1.2.5
func_20011_a,setItemName,Release 1.2.5
func_20012_a,setBlockName,Release 1.2.5
func_20013_i,getBlockName,Release 1.2.5
func_20014_h,isGettingPoweredFromSide,Beta 1.2_02
func_20045_c,outfitWithItem,Release 1.2.5
func_20046_s,updateCloak,Release 1.2.5
func_20048_a,setEggHeading,Beta 1.7.3
func_20058_b,onItemStackChanged,Release 1.2.5
func_20059_m,closeScreen,Release 1.2.5
func_20060_w,dropCurrentItem,Release 1.0.0
func_20070_a_,isUseableByPlayer,Release 1.2.5
func_20075_i,getItemStack,Release 1.2.5
func_20076_b,setItemStack,Release 1.2.5
func_20078_a,returnEnumOptions,Release 1.2.5
func_20080_j,func_20080_j,Release 1.0.0
func_20081_a,isMouseOverSlot,Release 1.2.5
func_20084_d,isAirBlock,Release 1.2.5
func_20085_a,func_20085_a,Beta 1.4_01
func_20086_a,func_20086_a,Release 1.0.0
func_20087_a,handleOpenWindow,Release 1.2.5
func_20088_a,handleSetSlot,Release 1.2.5
func_20089_a,handleTransaction,Release 1.2.5
func_20090_a,handleUpdateProgressbar,Release 1.2.5
func_20091_a,handleWindowClick,Release 1.2.5
func_20092_a,handleCloseWindow,Release 1.2.5
func_20093_a,handleUpdateSign,Release 1.2.5
func_20094_a,handleWindowItems,Release 1.2.5
func_20095_a,renderEars,Release 1.2.5
func_20096_b,renderCloak,Release 1.2.5
func_20102_a,getKeyBindingDescription,Release 1.2.5
func_20103_b,getOptionOrdinalValue,Release 1.2.5
func_20104_a,getOptionFloatValue,Release 1.2.5
func_20107_a,areItemStacksEqual,Release 1.2.5
func_20108_a,isItemStackEqual,Release 1.2.5
func_20109_f,getItemName,Beta 1.7.3
func_20110_b,func_20110_b,Release 1.0.0
func_20111_a,getNextTransactionID,Release 1.2.5
func_20112_a,updateProgressBar,Release 1.2.5
func_20113_a,func_20113_a,Release 1.0.0
func_20114_a,updateCraftingResults,Release 1.2.5
func_20115_a,putStacksInSlots,Release 1.2.5
func_20116_a,func_20116_a,Beta 1.4_01
func_20117_a,addSlot,Release 1.2.5
func_20118_a,getSlot,Release 1.2.5
func_20119_a,putStackInSlot,Release 1.2.5
func_20120_b,canInteractWith,Release 1.2.5
func_20134_a,onInventoryChanged,Release 1.2.5
func_20135_c,returnEnumOrdinal,Release 1.2.5
func_20136_a,getEnumFloat,Release 1.2.5
func_20137_a,getEnumOptions,Release 1.2.5
func_20138_d,getEnumString,Release 1.2.5
func_20140_b,getEnumBoolean,Release 1.2.5
func_20156_a,getAllowedCharacters,Release 1.2.5
func_20158_a,updateCraftingInventoryInfo,Release 1.2.5
func_20159_a,updateCraftingInventorySlot,Release 1.2.5
func_20160_a,translateKeyFormat,Release 1.2.5
func_20161_b,translateNamedKey,Release 1.2.5
func_20162_a,getInstance,Release 1.2.5
func_20163_a,translateKey,Release 1.2.5
func_203_a,hitBlock,Beta 1.2_02
func_204_a,getStrVsBlock,Release 1.2.5
func_207_d,colorMultiplier,Release 1.2.5
func_208_a,updateTick,Release 1.2.5
func_209_d,canProvidePower,Release 1.2.5
func_210_f,getRenderType,Release 1.2.5
func_21001_a,func_21001_a,Beta 1.4_01
func_21002_o,getWorldProviderName,Release 1.2.5
func_21004_a,rotateCorpse,Release 1.2.5
func_21005_a,func_21005_a,Release 1.0.0
func_21006_b,handleRotationFloat,Release 1.2.5
func_21007_a,func_21007_a,Release 1.0.0
func_21008_a,func_21008_a,Release 1.0.0
func_21009_c,setMaxStackSize,Release 1.2.5
func_21010_e,getHasSubtypes,Release 1.2.5
func_21011_b,getItemNameIS,Release 1.2.5
func_21012_a,getMetadata,Release 1.2.5
func_21013_d,setMaxDamage,Release 1.2.5
func_21014_i,hasContainerItem,Release 1.2.5
func_21015_a,setHasSubtypes,Release 1.2.5
func_21016_h,getContainerItem,Release 1.2.5
func_21017_a,setContainerItem,Release 1.2.5
func_21024_a,powerBlock,Release 1.2.5
func_21025_b,damageDropped,Release 1.2.5
func_21027_c_,fertilize,Release 1.2.5
func_21028_c,growTree,Release 1.2.5
func_21029_c,eatCakeSlice,Release 1.2.5
func_21030_a,calculateCurrentChanges,Release 1.2.5
func_21032_h,setDispenserDefaultDirection,Release 1.2.5
func_21033_c,dispenseItem,Release 1.2.5
func_21034_c,getBlockFromDye,Release 1.2.5
func_21035_d,getDyeFromBlock,Release 1.2.5
func_21047_b,getMetadata,Release 1.2.5
func_21053_b,getMetadata,Release 1.2.5
func_21057_b,entityInit,Release 1.2.5
func_21058_a,entityDropItem,Release 1.2.5
func_21059_b,setFlag,Release 1.2.5
func_21060_d,getFlag,Release 1.2.5
func_21061_O,getDataWatcher,Release 1.2.5
func_21062_U,isBurning,Release 1.2.5
func_21063_V,isRiding,Release 1.2.5
func_21066_o,dropFewItems,Release 1.2.5
func_21067_c_,canBreatheUnderwater,Release 1.2.5
func_21068_q,getSaddled,Release 1.2.5
func_21069_a,setSaddled,Release 1.2.5
func_21070_a,getRandomFleeceColor,Release 1.2.5
func_21071_b_,setFleeceColor,Release 1.2.5
func_21072_p,getSheared,Release 1.2.5
func_21073_a,setSheared,Release 1.2.5
func_21074_p_,getFleeceColor,Release 1.2.5
func_21090_e,setCreeperState,Release 1.2.5
func_21091_q,getCreeperState,Release 1.2.5
func_21092_a,displayGUIDispenser,Release 1.2.5
func_21094_a,triggerNote,Release 1.2.5
func_21095_a,changePitch,Release 1.2.5
func_21098_a,setMobID,Release 1.2.5
func_21099_a,getMobID,Release 1.2.5
func_211_a,getBlockTexture,Release 1.2.5
func_21100_b,getRandomStackFromInventory,Release 1.2.5
func_21103_b,getStackInRowAndColumn,Release 1.2.5
func_21105_c,storeItemStack,Release 1.2.5
func_21106_d,storePartialItemStack,Release 1.2.5
func_21107_a,getRandomWorldGenForTrees,Release 1.2.5
func_21109_c,makeString,Release 1.2.5
func_21110_c,setCurrentChunkOver,Release 1.2.5
func_21111_d,canChunkExist,Release 1.2.5
func_21114_a,setAllowedSpawnTypes,Release 1.2.5
func_21115_j,markBlockAsNeedsUpdate,Release 1.2.5
func_21116_c,playNoteAt,Release 1.2.5
func_21117_a,doChunksNearChunkExist,Release 1.2.5
func_21118_q,getChunkProvider,Release 1.2.5
func_21119_g,getProviderName,Release 1.2.5
func_21124_a,addObject,Release 1.2.5
func_21125_a,writeObjectsInListToStream,Release 1.2.5
func_21126_a,updateWatchedObjectsFromList,Release 1.2.5
func_21127_a,writeWatchableObjects,Release 1.2.5
func_21128_a,writeWatchableObject,Release 1.2.5
func_21129_b,updateObject,Release 1.2.5
func_21130_a,getWatchableObjectByte,Release 1.2.5
func_21131_a,readWatchableObjects,Release 1.2.5
func_21135_a,matches,Release 1.2.5
func_21136_b,getCraftingResult,Release 1.2.5
func_21137_a,checkMatch,Release 1.2.5
func_21145_a,handlePlayNoteBlock,Release 1.2.5
func_21146_a,handleEntityPainting,Release 1.2.5
func_21147_a,handleEntityAction,Release 1.2.5
func_21148_a,handleEntityMetadata,Release 1.2.5
func_21151_b,resetZoom,Beta 1.4_01
func_21152_a,func_21152_a,Beta 1.4_01
func_21157_a,addRecipes,Release 1.2.5
func_21158_b,getObject,Release 1.2.5
func_21159_c,getObjectType,Release 1.2.5
func_21160_a,setObject,Release 1.2.5
func_21161_a,getDataValueId,Release 1.2.5
func_21162_a,setWatching,Release 1.2.5
func_21167_h,isEmpty,Release 1.2.5
func_21168_d,getPeacefulCreature,Release 1.2.5
func_21169_b,getMaxNumberOfCreature,Release 1.2.5
func_21170_a,getCreatureClass,Release 1.2.5
func_21171_c,getCreatureMaterial,Release 1.2.5
func_21174_b,getFoliageColorBirch,Release 1.2.5
func_21175_a,getFoliageColorPine,Release 1.2.5
func_21179_h,getItemDamageForDisplay,Release 1.2.5
func_21180_d,isStackable,Release 1.2.5
func_21181_i,getItemDamage,Release 1.2.5
func_21182_e,isItemStackDamageable,Release 1.2.5
func_21183_f,getHasSubtypes,Release 1.2.5
func_21184_a,isItemEqual,Release 1.2.5
func_21185_g,isItemDamaged,Release 1.2.5
func_21187_b,addShapelessRecipe,Release 1.2.5
func_21188_a,findMatchingRecipe,Release 1.2.5
func_21189_a,func_21189_a,Beta 1.4_01
func_21190_b,func_21190_b,Beta 1.4_01
func_21191_a,func_21191_a,Beta 1.4_01
func_21198_a,getSmeltingResult,Release 1.2.5
func_21199_a,addSmelting,Release 1.2.5
func_212_i,unusedMethod,Beta 1.2_02
func_21200_a,smelting,Release 1.2.5
func_21203_a,canCreatureTypeSpawnAtLocation,Release 1.2.5
func_21204_a,creatureSpecificInit,Release 1.2.5
func_21205_c,getDamageVsEntity,Release 1.2.5
func_21206_b,getEfficiencyOnProperMaterial,Release 1.2.5
func_21207_a,getMaxUses,Release 1.2.5
func_21208_d,getHarvestLevel,Release 1.2.5
func_213_a,setBlockBounds,Release 1.2.5
func_214_b,onBlockRemoval,Release 1.2.5
func_215_a,setLightValue,Release 1.2.5
func_216_a,dropBlockAsItemWithChance,Release 1.2.5
func_217_b,isOpaqueCube,Release 1.2.5
func_218_a,getBlockTextureFromSide,Release 1.2.5
func_219_b,setResistance,Release 1.2.5
func_220_a_,harvestBlock,Release 1.2.5
func_22001_u,isFancyGraphicsEnabled,Release 1.2.5
func_22002_b,convertMapFormat,Release 1.2.5
func_22003_b,lineIsCommand,Release 1.2.5
func_22004_c,getSaveLoader,Release 1.2.5
func_22005_v,isAmbientOcclusionEnabled,Release 1.2.5
func_22006_t,isGuiEnabled,Release 1.2.5
func_22007_w,isDebugInfoEnabled,Release 1.2.5
func_22011_a,chunkXZ2Int,Release 1.2.5
func_22012_b,renderLivingAt,Release 1.2.5
func_22013_a,renderLivingLabel,Release 1.2.5
func_22014_a,passSpecialRender,Release 1.2.5
func_22015_a,renderName,Release 1.2.5
func_22016_b,renderPlayerSleep,Release 1.2.5
func_22017_a,rotatePlayer,Release 1.2.5
func_22022_g,ignoreTick,Release 1.2.5
func_22026_h,func_22026_h,Beta 1.4_01
func_22027_j,setBounds,Release 1.2.5
func_22028_g,getNearestEmptyChunkCoordinates,Release 1.2.5
func_22029_f,isBedOccupied,Release 1.2.5
func_22030_c,getDirectionFromMetadata,Release 1.0.0
func_22031_a,setBedOccupied,Release 1.2.5
func_22032_d,isBlockFootOfBed,Release 1.2.5
func_22034_j,func_22034_j,Beta 1.4_01
func_22035_j,func_22035_j,Beta 1.4_01
func_22036_h,getOrientation,Release 1.2.5
func_22049_v,isMovementBlocked,Release 1.2.5
func_22050_O,playLivingSound,Release 1.2.5
func_22051_K,isPlayerSleeping,Release 1.2.5
func_22052_e,func_22052_e,Release 1.0.0
func_22053_b,sleepInBedAt,Release 1.2.5
func_22054_L,isPlayerFullyAsleep,Release 1.2.5
func_22055_b,addChatMessage,Release 1.2.5
func_22056_a,wakeUpPlayer,Release 1.2.5
func_22057_q,isInBed,Release 1.2.5
func_22058_C,resetHeight,Release 1.2.5
func_22059_J,getBedOrientationInDegrees,Release 1.2.5
func_22060_M,getSleepTimer,Release 1.2.5
func_22064_c,addChatMessageTranslate,Release 1.2.5
func_22066_a,setMaxStringLength,Release 1.2.5
func_22067_c,drawTextBox,Release 1.2.5
func_22068_a,setText,Release 1.2.5
func_22069_a,mouseClicked,Release 1.2.5
func_22070_b,updateCursorCounter,Release 1.2.5
func_22071_a,getText,Release 1.2.5
func_22072_a,textboxKeyTyped,Release 1.0.0
func_22083_c,getSelectButton,Release 1.2.5
func_22084_k,loadSaves,Release 1.2.5
func_22085_d,getRenameButton,Release 1.2.5
func_22086_b,getSelectedWorld,Release 1.2.5
func_22087_f,getLocalizedWorldName,Release 1.2.5
func_22088_h,getLocalizedMustConvert,Release 1.2.5
func_22089_a,onElementSelected,Release 1.2.5
func_22090_a,getSize,Release 1.2.5
func_22091_c,getSaveFileName,Release 1.2.5
func_22092_e,getDeleteButton,Release 1.2.5
func_22093_g,getDateFormatter,Release 1.2.5
func_22094_d,getSaveName,Release 1.2.5
func_221_d,getCollisionBoundingBoxFromPool,Release 1.2.5
func_22115_j,wakeEntity,Release 1.2.5
func_22116_g,func_22116_g,Release 1.0.0
func_22117_e,func_22117_e,Release 1.0.0
func_22118_f,func_22118_f,Release 1.0.0
func_22119_c,func_22119_c,Release 1.0.0
func_22120_k,func_22120_k,Release 1.0.0
func_22121_h,func_22121_h,Release 1.0.0
func_22122_d,func_22122_d,Release 1.0.0
func_22123_i,func_22123_i,Release 1.0.0
func_22124_a,func_22124_a,Release 1.0.0
func_22125_l,func_22125_l,Release 1.0.0
func_22126_b,func_22126_b,Release 1.0.0
func_22127_j,func_22127_j,Release 1.0.0
func_22129_j,makeUseableName,Release 1.2.5
func_22136_c,scheduleBlockUpdate,Release 1.2.5
func_22137_s,getSpawnPoint,Release 1.2.5
func_22138_q,getSeed,Release 1.2.5
